"Comp.1" "Comp.2" "Comp.3"
"77" 0.506659726538665 -0.247015875495729 -0.517016099148186
"78" 0.497051311748853 -0.721523580175305 -0.658100354474764
"79" 0.696580973558226 -0.836265916174444 -0.637674589697418
"80" 0.966092229381505 -1.00192903197034 -0.475858959770685
"81" 0.980117413397325 -0.872511392923852 -0.709397028561019
"82" 0.5781052057857 0.293522229838782 -0.854413211058317
"85" 1.34458640863922 1.00918130949131 -0.0562815142743145
"87" 1.30813299923861 1.36141594045983 -0.0604657958451617
"88" 1.80033309954135 0.982254871248838 0.314992535322909
"89" 3.00021155509649 -0.181713815152336 1.30866181692732
"93" 1.84006380953901 0.915438689512118 0.488150432648239
"94" 0.403171738665504 0.975440929003524 -0.554335629473343
"95" -0.219489014460295 0.790190567363014 -0.12152973582441
"96" -0.997212037818016 0.129267727015152 0.109480511667134
"97" -1.06363315561145 0.726588165822393 0.106942412998899
"98" -0.710867900957003 0.0792335356857091 0.0365549046336254
"99" -1.26878925007541 0.505023324499071 0.335395822463009
"100" -1.64645413669299 1.90276477333145 1.16405029989241
"101" -1.76419708019257 2.00579731881643 1.0639888836927
"102" -1.62839061300066 1.50669358379635 0.986600184274259
"103" -1.79742455452006 1.51915102475494 0.947677122226651
"104" -1.66045950479011 1.29473777183355 1.04258639059417
"105" -1.87603439305567 0.987247529318692 0.471763755665422
"106" -1.84572591252356 1.2803439264925 0.20338849104776
"107" -1.95868191514291 1.94285768436101 0.854031055085505
"108" -1.43272159372481 0.682560894939349 0.682254186072572
"109" -1.12801823530949 0.630076553639528 0.591431820225524
"110" -0.904718358933685 0.691014339822178 0.363381441494064
"111" -0.174004101207398 1.23509961329375 -0.217435415385105
"112" 0.822501568755078 1.0982725075997 -0.368984273932105
"113" 0.466257593350064 0.963980140175378 -0.205776392669615
"114" 0.466629130116645 0.948585902476084 -0.409238106740828
"115" 0.0484675801348352 0.821988246949907 -0.185607322454882
"116" -0.677969929056109 1.35894337541542 0.0625112940998688
"117" -0.38555350208662 1.27111534767889 0.192749267049653
"118" 0.58401555642264 1.08311207391004 0.0737212019811412
"119" 0.907297246839107 0.99278863379139 -0.440876556713528
"120" 1.46097496757288 1.01086865126278 0.0331468070284601
"121" 2.08318026919006 1.05723736266498 0.6409425283624
"122" 3.78012792509481 0.826936120041971 2.26484427406749
"129" 1.04579912672798 0.112407289314986 -0.0676291228789522
"130" 0.596688972820985 -0.101720214128123 -0.00820268329426865
"131" 0.465975935873408 0.18011759552397 -0.730430292902309
"132" 0.231047929367445 -0.102804545615468 -0.465484797982886
"133" -0.630737710676704 -0.579455772828474 0.237391283027729
"134" -0.756743244757797 -0.719488141067064 0.378157382531039
"136" -0.643839952047489 -0.65343241232747 0.258822163563599
"137" -1.3641719998746 -0.909808307897819 0.59160813194304
"138" -1.72546833234728 -0.312382196901525 0.676151003770403
"139" -1.73947275498109 -1.03184844106091 0.567428503147736
"140" -1.54698699297984 -0.928853380386791 0.774785479575021
"141" -1.45575090311688 -0.479947703762367 0.837980033470889
"142" -0.929467581736902 -0.627193204924875 0.128905081724204
"143" -0.845117210262427 -0.562249478987928 0.242820504637561
"144" -0.995219312217171 0.00196047000085769 0.122064321388913
"145" 0.147312524510224 0.18652408206758 -0.210809602535413
"146" 1.28598737766161 0.500952989913293 0.0598482045266258
"147" 0.913319162714922 0.333823709665331 0.0382178238181906
"148" 2.49674751560811 0.825922792166929 1.07734762634503
"149" 2.49358248417295 0.746174743729447 1.08959989455494
"150" 3.22166573402058 0.713062226599945 1.80651127155205
"151" 1.68128366492499 0.679705093392279 0.262600309195297
"152" 0.677583651348935 0.581523026011726 -0.37127255937595
"153" 0.168325697821712 0.420279276026344 -0.463196584426041
"154" 0.139171751013195 0.304762791169445 -0.421123581161561
"155" 0.430662818350144 0.394900085479902 -0.515172698293495
"156" 0.146403153799063 0.0249933284471556 -0.396293378506319
"157" -0.730259954678897 -0.884439912785105 0.165944121537712
"158" 0.149975380575413 0.124453536254629 -0.411202754499391
"159" -0.20186962334009 -0.592438500347083 -0.185733721708392
"160" -1.09647452136023 -2.05732903986113 0.45778029896459
"161" -1.19552167276955 -2.30901716831241 0.584622810430761
"162" -1.62351502666692 -1.83281421661333 0.544207387501671
"163" -1.68400528845361 -1.41373932278444 0.556178531507878
"164" -1.53420218368832 -1.73864855978158 0.649868279796422
"165" -1.34216961580583 -2.34502191957303 0.733931468914568
"166" -1.44817509878249 -2.31893441605579 0.631047303020445
"167" -1.26230431568708 -2.13254556299297 0.630563944273378
"168" -1.45469660717612 -2.28208435229327 0.633290491331571
"170" -0.216366216309897 -1.0192482248949 -0.737140481100837
"171" -0.37458240080248 -2.2995075122019 -0.843814318996801
"172" 0.00778497569465408 -1.27988380938927 -0.929263921249593
"173" 0.552553170106773 -0.739050102473057 -0.711047045457633
"174" 0.550952920326614 -0.66277305509315 -0.718184464798604
"175" 0.9323699754213 -0.343005570636156 -0.51781512828824
"176" 1.38233304715702 -0.886415383914384 -0.286612508078599
"177" 2.56922851580672 -0.928592854873594 0.796495487514825
"178" 2.88938393782689 -0.986694374403418 1.10072497499876
"181" 1.44835366013012 -0.602734493690028 -0.179560494967819
"182" 0.237241158355754 -0.669505714956198 -0.611672072669162
"183" -0.689746965570697 -1.34188643175819 -0.0267146743998526
"184" 0.497821656620876 -0.696149180831826 -0.866618542165207
"185" 0.292215170660184 -0.845114104581175 -0.646020536794161
"186" 1.06098136880476 -0.864375336338697 -0.585534225633918
"187" 0.924761791689069 -0.85205244427844 -0.656930425794614
"188" 0.550610590050199 -0.986491104848009 -0.680830503075436
"189" 0.268723398892653 -1.11474274905831 -0.387077675322833
"190" 0.384022106462043 -1.22754449785354 -0.488333346381334
"191" 0.491894982582425 -1.23600637179592 -0.594167502052097
"192" -0.299539194058357 -0.974318078050188 -0.455076768441872
"193" 0.059275241020813 -0.901814075797377 -0.818618588260202
"194" -0.41216110279075 -1.08506961958035 -0.740617659968544
"195" -0.390320006699254 -1.07067589534359 -0.559033608646964
"196" -0.0905397254811914 -1.14970067214812 -0.437092961892108
"197" 0.956535680174427 -1.17999417054548 -0.241182631201736
"198" 1.10814201416408 -1.04720521022495 -0.201612986118946
"199" 0.920014564186196 -1.50125288800734 -0.168290341932099
"200" -0.53662780097439 -0.49717999865941 -0.274900016803506
"201" -0.70569609706738 -0.147503170100514 -0.35234788536519
"202" -0.544027304802216 0.255404998493679 -0.148773039031333
"203" -0.382032726223809 -0.363919799365668 -0.033489221352123
"204" -0.360244342470909 -0.409523438759854 -0.254700869992476
"205" -0.451486798677036 -0.387523663701369 -0.166879966754899
"206" -0.612199380373385 -0.43273725572897 -0.207447455354687
"208" 1.61030431947449 -0.537971910259047 0.0624000077370925
"209" 2.69491787575469 -0.654980059800389 1.05047657194837
"210" 1.63478949277437 -0.582185804800083 0.0432135365406309
"211" 0.77335895226355 -0.426686180683548 -0.555668828603892
"212" 0.226827091866856 -0.322583837326521 -0.231321459172345
"213" 0.88966378882944 -0.44051794306673 -0.464383108752308
"214" 0.948277857221383 -0.52049327837361 -0.513270494806868
"215" 1.09295834240724 -0.550732478738749 -0.448202575156462
"216" 0.734038950053544 -0.449965542701259 -0.514077425870406
"217" 0.0373781968350471 -0.335947804046999 -0.247079776797
"218" -0.351856521570023 -0.53786581448835 0.161377898704438
"219" -1.06641714473756 -1.05014093421189 0.312856049183858
"220" -1.09357885192732 -0.850375139258298 0.316906139557565
"221" -1.57153203462112 -1.47377907628982 0.656541367069655
"222" -1.62885093448332 -1.08300278628564 0.668608399580113
"223" -1.43319454259302 -1.00513845185304 0.875699763303396
"224" -1.02564828637075 -0.961915568649387 1.2866745110826
"225" -1.14849174386419 -1.54125188787816 1.06483325859505
"226" -1.24972154820972 -1.55582008655277 0.96186954807024
"227" -1.41837586542735 -1.10626065785666 0.872590892722617
"228" -1.34226877563994 -0.917737779294749 0.980537279182438
"229" -1.28365754799231 -1.3233104803726 0.968882623827969
"230" -1.2412453584769 -1.90505271813307 0.583701788038657
"231" -1.23898333755387 -2.26112909245652 0.00761493160166227
"232" -1.19416808511257 -1.91663142058124 -0.0761463562973437
"233" -1.20434648560606 -1.65331510393651 -0.301031611866791
"234" -1.33129610025872 -1.13364185338746 -0.0299097102152273
"235" -1.39931040169261 -1.40080178673242 0.272831298275414
"236" -0.648808632695321 -1.09806589819962 0.109728325414607
"237" -0.255304637486529 -0.744966777956721 -0.729950992576774
"238" -1.2784475989671 -1.01319335689423 0.518556361591901
"239" -1.34696599405617 -1.0093246344987 0.585952016757832
"240" -0.103270049186501 -0.704254468813212 -0.270568796635051
"241" 0.456733592748015 -0.634505264216994 -0.62813295645613
"242" 0.200297495660471 -0.664262848294253 -0.780548838582538
"243" 0.778761542162886 -0.592425662605205 -0.542066551512396
"244" 0.445590295210358 -0.625866718354234 -0.208379878088105
"245" 1.25037348552845 -0.746411126840792 -0.376825947097672
"246" 1.99661951485053 -0.790058274773839 0.323307569759159
"247" 3.43260224323604 -0.670068916942744 1.75582128188442
"250" 2.67800506667584 -0.337155734328541 1.03088031736813
"253" 0.687987958917912 0.0721507046621694 -0.630611322394824
"254" 0.907493959515419 0.108136767432419 -0.544771287692938
"255" 0.565387706508716 -0.0604398897375217 -0.801348753281118
"256" 0.797836985234834 0.302391264830547 -0.663269011171735
"257" 2.13159963590039 0.102440020701356 0.497324660734875
"258" 2.33794968700907 0.117714221338958 0.700985321910066
"259" 1.50030097419872 0.104887375620234 -0.107049792405419
"260" 1.40208575862895 0.0792124978738696 -0.211728181578776
"261" 1.00877962264278 0.18860923990434 -0.4493986017077
"262" 0.739280111563481 0.176940376765854 -0.590949113817698
"263" 0.188578447756508 0.00571923744597901 -0.435846012797879
"264" -0.632805895254747 0.00451635939546184 0.172665556811181
"265" 0.224244239835006 0.00164301279866962 -0.470691559647019
"266" -1.28491319635681 -0.0627168301132058 0.416277014599384
"267" -1.36640300350846 -0.163578914799117 0.303636460500507
"268" -1.57390759891574 -0.394635499782303 0.33064627266611
"269" -1.68361890558994 -0.270207233083796 0.425040608962143
"270" -1.22736822752367 -0.152521526059088 0.164717938399466
"271" 0.0477130615963656 -0.0764320594022987 -0.286985937202971
"272" 0.552844074538857 -0.0762236111055036 -0.582270816366618
"273" 0.983117509298424 -0.220867474300898 -0.47959738717705
"274" 0.661699651618385 -0.207629327981165 -0.470165998294509
"275" 0.77886278833793 -0.204838879938982 -0.381630696291073
"276" 0.975134657158938 -0.0866068576187139 -0.38461857410431
"277" 0.346038665588376 -0.216628638010455 -0.566318657530953
"278" -0.825307622646568 -0.244829284241818 0.0844856624728388
"279" -1.62284010059175 -0.954972312674869 0.44316371291795
"280" -1.88972466255397 0.725129609767272 0.720143640236147
"281" -1.38414883743602 1.52266598360745 1.35751964188796
"282" -1.69622604516075 -0.576601638596666 0.677410843993961
"283" -1.29849960200757 -0.777311597973397 0.511437723028715
"284" -0.933004306707071 -0.265385029614717 0.0910363013984518
"285" -1.80240713231893 -0.20454634149995 0.637568444138821
"286" -0.135135154643824 -0.642952271180002 -0.0411755134873184
"287" -0.909974533664219 -0.6258494590002 0.51916014101832
"288" -1.29863193541238 -0.187190168657634 0.44409223664403
"289" -1.94118408843825 0.365476942025097 0.607361903637222
"290" -1.90574444625438 -0.597381228115778 0.477516576607576
"291" -1.8039245402613 -0.586587044839295 0.580327578950791
"292" -1.52673716369726 -0.185347402248703 0.874575803927299
"295" 3.64803916344156 -0.416776564668578 1.92326949434265
"298" 2.51395750047895 -0.427476257520938 0.793918281941738
"299" 1.98745714949649 -0.441821312688131 0.292560347097149
"300" 1.66113091333614 -0.428394593997109 -0.000451331701070035
"301" 1.54288261109272 -0.397493786609881 -0.0917646172627259
"302" 1.55544435053577 -0.404972658994749 -0.103346460708874
"303" 1.22456676846719 -0.386519481049856 -0.39242673032188
"304" 0.879837229925507 -0.367556756886225 -0.667850854484242
"305" 1.43195346245318 -0.264471638138494 -0.202001282342128
"306" 1.18825013237435 -0.236790184629681 -0.3735912734113
"307" 0.11677293819537 -0.122640806786032 -0.759784586514474
"308" -0.55064272937759 -0.0984239127118764 -0.306619391288777
"309" 0.225578195966607 -0.352701987012865 -0.841203441644085
"310" 1.40896925271158 -0.390548692577785 -0.164829219917824
"311" 1.68795822023772 -0.72512210026467 0.00691659189311145
"312" 1.42324745488941 -0.461724259018427 -0.170827183695301
"313" 0.753316090505596 -0.419449814215985 -0.74150651674006
"314" -0.0788133240737034 -0.256855095760544 -0.755648040169422
"315" 0.223308042599796 -0.584649006595338 -1.01728831025133
"316" 0.61342708698995 -1.91069440541601 -0.842200767175574
"317" 1.00474096734132 -3.69349151254425 -1.02577783351566
"318" 0.913026086032582 -2.53047393965191 -0.658248886982503
"319" 1.03714274730351 -3.35976075523134 -0.891163690403171
"320" 0.655057540105591 -2.34537026186231 -0.833715509954388
"321" 0.0110938343432946 -0.973094987145262 -0.967619208315896
"322" -0.784473025376663 -0.234693067226103 -0.674091801083987
"323" -0.0533425655261675 -0.622888818546025 -0.534158231843785
"324" 0.379547138212619 -0.666322893371307 -0.343220718156782
"325" 0.491061578014828 -1.13537063696217 -0.604849407718791
"326" 0.347702765589194 -0.57682286036625 -0.526780392018584
"327" -0.217282699126497 -0.0659652875172531 -0.435526542468541
"328" -0.525140971442586 0.0572061093791421 -0.55451728708348
"329" -0.325844864408835 -0.0227373399651842 -0.33298521412014
"330" -0.259567804639066 0.476068375659615 -0.0459311143147787
"331" -0.346036331834337 0.404496538776203 -0.156991533551736
"332" -0.440137304406328 0.338312387682191 -0.261111342850528
"333" 4.48425396123155 -0.393538486952513 2.73153382919536
"334" 4.38813405335566 -0.455674153933909 2.62894998994665
"335" 3.28009118771341 0.117571928753566 1.6119022775601
"336" 2.42881868261949 0.292318516032084 0.795907884522835
"337" 3.8304906857151 -0.158534075290851 2.12280954925445
"338" 1.54456802559275 0.662917042785215 -0.00983020614195973
"339" 1.49316091304514 0.31042941427983 -0.123483011745088
"340" 0.776403957955949 0.782231644447821 -0.696915403242883
"341" 0.523012359092616 1.37115532772709 -0.513379494698389
"342" 1.13024225331271 1.26191609945356 -0.282672517509785
"343" 0.862504693809875 1.1303914529166 -0.412262764442505
"344" 0.341714075158122 1.03743532254886 -0.295722785802571
"345" 0.819691594095739 1.06973009923814 -0.567792661614785
"346" 0.461920291997674 1.09312661962127 -0.421103307383237
"347" -0.0444462783020383 1.09181860366796 -0.329323507900723
"348" -0.108475183318323 1.81134496971945 -0.143349412915725
"349" 0.0402270335191757 1.16355542617644 -0.0116504680398115
"350" 0.540443057826331 1.31690692749753 -0.1147259684449
"351" -0.983990220512215 0.748079418276972 0.230487032848345
"352" -0.997946004428682 0.819264722713885 0.441018762931005
"353" -0.598657159787626 1.30990738165422 -0.0104069682650422
"354" -1.10215831741301 0.843956934698518 0.131664678876318
"355" -0.888984883644158 1.05181482167449 -0.103159158852312
"356" -0.985847672102917 0.988079423184525 0.20488361753342
"357" 0.0533150981624015 1.55449727680167 -0.479018393611385
"358" 0.449921753361966 1.60856237852588 -0.673014699182417
"359" -0.142500657802931 1.18254829782067 -0.857179426529631
"360" -0.687368565698506 0.762726177459333 -0.474572168881301
"361" -1.34448428046221 1.25750797188209 0.119443444269571
"362" -0.665976930044423 0.872939640476573 -0.303499477365072
"363" -0.468619094774229 0.766496670442041 -0.0770183334016827
"364" -0.75820939136444 1.03417137425573 0.383943630717633
"365" -1.50538727168558 0.865391773591213 -0.0861235896747504
"366" -1.04483484348313 0.277708883251482 -0.67975922590296
"367" -1.4231172724944 0.952989040498121 -0.382446928684722
"368" -1.47503482962194 1.28723967234182 0.245298022405981
"369" -1.59129298835781 1.3174786220615 0.15209003422365
"371" -1.71240819970606 0.72291923122307 0.339986547919673
"372" -1.46336793530663 0.840640366797031 0.0799585765080598
